CENTER_LAT;CENTER_LON;ZIPcode5;PropertyLocation;TotalValue;SQFTmain;Units;Bedrooms;Bathrooms;EffectiveYearBuilt;rowID;RecordingDate;TaxRateArea_CITY;house_type;pool;coordinates;HH_Kids;Owner;lot_area;closest_school;num_school_choices;closest_school_rating;elevation;groceries;parks;crime;walkscore;transit_score;bike_score;Post_ID
34.09623432;-117.8422287;91724;4610 N GLEN ARDEN AVE  COVINA CA  91724;428291;2079;1;4;3;1964;2858;15/07/2016;unincorporated;house;yes;(34.096234320000001, -117.84222870000001);0.584460717;0.703239419;10642.01093;0.27;11;6;228.6751404;3;4;0;25;0;0;34312
34.0941792;-117.844506;91724;2193 E BADILLO ST  COVINA CA  91724;433000;1722;1;3;3;1985;2859;08/07/2016;COVINA     ;pud;no;(34.094179199999999, -117.84450603000001);0.584460717;0.703239419;2141.3703;0.29;10;6;225.1276245;3;5;0;15;0;0;34313
34.09476446;-117.849416;91724;828 N LYMAN AVE  COVINA CA  91724;625000;1632;1;3;2;1955;2860;20/07/2016;COVINA     ;house;no;(34.09476446, -117.84941603);0.584460717;0.703239419;21898.12629;0.29;14;6;218.3298035;2;4;0;25;0;0;34314
34.09052541;-117.8526667;91724;1804 E EDGECOMB ST  COVINA CA  91724;568519;2073;1;3;3;1971;2861;11/07/2016;COVINA     ;house;no;(34.090525409999998, -117.85266668);0.584460717;0.703239419;10009.35558;0.21;13;5;209.7497711;2;4;0;13;0;0;34315
34.10232529;-117.8591775;91724;4909 NEW CASTLE LN, A  COVINA CA  91724;244037;1461;1;3;3;1988;2862;07/07/2016;unincorporated;condo;no;(34.102325290000003, -117.85917746);0.584460717;0.703239419;71713.86953;0.24;12;7;213.7105255;1;4;0;42;0;0;34316
34.10477828;-117.8679218;91724;5059 N JENIFER AVE  COVINA CA  91724;374238;1485;1;3;3;1956;2863;27/07/2016;unincorporated;house;no;(34.104778279999998, -117.86792176);0.584460717;0.703239419;8467.150849;0.2;11;6;205.0038147;4;6;0;49;0;0;34317
34.09801146;-117.8662028;91724;1012 N DAMATO DR  COVINA CA  91724;71987;1356;1;3;2;1961;2864;12/07/2016;COVINA     ;house;yes;(34.098011460000002, -117.86620277999999);0.584460717;0.703239419;7985.134502;0.18;12;6;201.5450287;5;5;0;48;0;0;34318
34.09817686;-117.8662034;91724;1020 N DAMATO DR  COVINA CA  91724;299114;1356;1;3;2;1961;2865;06/07/2016;COVINA     ;house;yes;(34.098176860000002, -117.86620335000001);0.584460717;0.703239419;8204.960149;0.19;12;6;201.7456055;5;5;0;48;0;0;34319
34.1000343;-117.870172;91724;4819 N BENDER AVE  COVINA CA  91724;500000;1350;1;3;2;1957;2866;19/07/2016;unincorporated;house;yes;(34.100034299999997, -117.87017197);0.584460717;0.703239419;7584.332698;0.25;14;6;199.0600128;6;6;0;66;0;0;34320
34.1019116;-117.8719887;91724;4900 N GRAND AVE, 220  COVINA CA  91724;275000;981;1;2;2;1988;2867;15/07/2016;unincorporated;condo;no;(34.101911600000001, -117.87198872);0.584460717;0.703239419;84648.60516;0.13;13;6;198.3208008;7;6;0;64;0;0;34321
34.1019116;-117.8719887;91724;4900 N GRAND AVE, 228  COVINA CA  91724;265000;981;1;2;2;1988;2868;19/07/2016;unincorporated;condo;no;(34.101911600000001, -117.87198872);0.584460717;0.703239419;84648.60516;0.13;13;6;198.3208008;7;6;0;64;0;0;34322
34.08675106;-117.8566218;91724;125 N DARFIELD AVE  COVINA CA  91724;428764;1567;1;3;3;1958;2869;29/07/2016;COVINA     ;house;no;(34.086751059999997, -117.85662175);0.584460717;0.703239419;7514.806648;0.15;12;5;203.5566864;2;3;0;14;0;0;34323
34.08915175;-117.8528226;91724;325 N STEPHORA AVE  COVINA CA  91724;261386;1288;1;3;2;1963;2870;07/07/2016;COVINA     ;house;no;(34.089151749999999, -117.85282257999999);0.584460717;0.703239419;7826.953348;0.13;13;5;211.436676;2;4;0;13;0;0;34324
34.09121012;-117.8491624;91724;451 N GREER AVE  COVINA CA  91724;225925;1369;1;3;2;1962;2871;06/07/2016;COVINA     ;house;yes;(34.09121012, -117.84916235999999);0.584460717;0.703239419;9976.108823;0.26;12;5;217.4867249;2;4;0;14;0;0;34325
34.08543119;-117.8415692;91724;3820 N BRIARPATH AVE  COVINA CA  91724;470072;2379;1;5;3;1962;2872;05/07/2016;unincorporated;house;no;(34.085431190000001, -117.84156916000001);0.584460717;0.703239419;14394.0545;0.57;4;5;223.0861359;1;4;0;5;0;0;34326
34.0845768;-117.8406913;91724;21112 E RIMPATH DR  COVINA CA  91724;894286;3231;1;3;3;1979;2873;06/07/2016;unincorporated;house;yes;(34.084576800000001, -117.84069128);0.584460717;0.703239419;50228.30478;0.64;4;5;223.131012;1;4;0;4;0;0;34327
34.09489846;-117.8612606;91724;827 N RIMHURST AVE  COVINA CA  91724;540000;1482;1;4;2;1962;2874;29/07/2016;COVINA     ;house;no;(34.094898460000003, -117.86126064);0.584460717;0.703239419;12171.19176;0.21;14;7;206.4630127;4;3;0;22;0;0;34328
34.09178594;-117.8617949;91724;488 N IVESCREST AVE  COVINA CA  91724;67748;1520;1;3;2;1957;2875;14/07/2016;COVINA     ;house;no;(34.091785940000001, -117.86179490000001);0.584460717;0.703239419;7506.195691;0.25;15;7;203.7424164;4;3;0;30;0;0;34329
34.0927719;-117.8539034;91724;653 N REEDER AVE  COVINA CA  91724;527063;1482;1;4;2;1961;2876;13/07/2016;COVINA     ;house;yes;(34.092771899999995, -117.85390339999999);0.584460717;0.703239419;7478.208;0.24;14;5;216.9879456;4;4;0;18;0;0;34330
34.09211821;-117.8543034;91724;626 N GREENPARK AVE  COVINA CA  91724;134621;2243;1;5;3;1965;2877;25/07/2016;COVINA     ;house;yes;(34.092118210000002, -117.85430341);0.584460717;0.703239419;10251.78315;0.25;14;5;213.5548859;4;4;0;8;0;0;34331
34.09178425;-117.8546144;91724;1717 E RETFORD ST  COVINA CA  91724;610000;2379;1;4;3;1987;2878;19/07/2016;COVINA     ;house;no;(34.091784250000003, -117.85461436999999);0.584460717;0.703239419;7611.780691;0.25;13;5;211.9385986;4;4;0;8;0;0;34332
34.08957545;-117.8551832;91724;1682 E RUDDOCK ST  COVINA CA  91724;615000;2193;1;5;4;1962;2879;28/07/2016;COVINA     ;house;yes;(34.089575449999998, -117.85518324);0.584460717;0.703239419;7589.837401;0.24;13;5;206.1602478;3;4;0;12;0;0;34333
34.08856665;-117.8582812;91724;1543 E ADAMS PARK DR  COVINA CA  91724;615000;2053;1;4;2;1964;2880;14/07/2016;COVINA     ;house;yes;(34.088566649999997, -117.85828117);0.584460717;0.703239419;7525.040501;0.29;13;5;200.2651978;2;3;0;13;0;0;34334
34.09101793;-117.8641239;91724;451 N GLENDORA AVE  COVINA CA  91724;251751;1569;1;4;2;1956;2881;07/07/2016;COVINA     ;house;no;(34.09101793, -117.86412393000001);0.584460717;0.703239419;8340.927199;0.11;14;6;198.7394409;5;5;0;32;0;0;34335
34.08958625;-117.8692732;91724;358 N BENDER AVE  COVINA CA  91724;85927;1916;1;3;2;1959;2882;06/07/2016;COVINA     ;house;yes;(34.089586250000004, -117.86927322);0.584460717;0.703239419;7632.591711;0.22;14;6;188.4868622;4;5;0;52;0;0;34336
34.08688131;-117.870243;91724;1004 E WANAMAKER DR  COVINA CA  91724;108070;1233;1;3;2;1960;2883;12/07/2016;COVINA     ;house;no;(34.086881310000003, -117.87024302);0.584460717;0.703239419;7237.314099;0.34;13;7;182.6013947;5;6;0;49;0;0;34337
34.07616047;-117.8694636;91724;1034 E RANCHCREEK RD  COVINA CA  91724;599000;1970;1;3;2;1977;2884;26/07/2016;COVINA     ;house;no;(34.076160469999998, -117.86946364000001);0.584460717;0.703239419;10179.6847;0.33;13;7;158.9853821;2;2;0;34;0;0;34338
34.0726493;-117.865063;91724;985 EVERGREEN CIRCLE  COVINA CA  91724;623000;2539;1;4;3;2007;2885;22/07/2016;COVINA     ;condo;no;(34.072649299999995, -117.86506301999999);0.584460717;0.703239419;137536.5384;0.26;8;6;181.1300812;1;2;0;27;0;0;34339
34.0761725;-117.8468038;91724;796 S RANCHO SIMI DR  COVINA CA  91724;166738;1996;1;4;2;1973;2886;13/07/2016;COVINA     ;house;no;(34.076172499999998, -117.84680384000001);0.584460717;0.703239419;22020.33425;0.4;3;5;259.3167419;1;2;0;3;0;0;34340
34.0812913;-117.8547966;91724;20473 RANCHO LA FLORESTA RD  COVINA CA  91724;850000;2185;1;3;3;1959;2887;15/07/2016;unincorporated;house;no;(34.081291299999997, -117.8547966);0.584460717;0.703239419;72566.60055;0.34;8;5;232.8170013;2;3;0;6;0;0;34341
34.08011079;-117.8474944;91724;535 S RANCHO ALEGRE DR  COVINA CA  91724;715000;2148;1;4;2;1970;2888;06/07/2016;COVINA     ;house;yes;(34.080110789999999, -117.84749437000001);0.584460717;0.703239419;15094.82262;0.52;4;5;222.6189423;1;3;0;6;0;0;34342
34.08056207;-117.8462075;91724;513 S RANCHO LINDO DR  COVINA CA  91724;343149;2388;1;4;3;1970;2889;20/07/2016;COVINA     ;house;yes;(34.080562069999999, -117.84620753);0.584460717;0.703239419;16411.2528;0.58;3;5;210.6448059;1;4;0;6;0;0;34343
34.072121;-117.8576012;91724;20320 E HOLT AVE  COVINA CA  91724;973000;2711;1;2;3;1956;2890;14/07/2016;unincorporated;house;yes;(34.072121000000003, -117.85760118);0.584460717;0.703239419;80527.30011;0.29;6;6;193.3253021;1;1;0;15;0;0;34344
34.10230605;-117.8800674;91722;545 E GROVERDALE ST  COVINA CA  91722;371701;1806;1;5;3;1972;2891;18/07/2016;COVINA     ;house;yes;(34.102306050000003, -117.88006741);0.683041052;0.690115584;7410.352303;0.17;9;6;189.0896454;7;9;0;57;0;0;34345
34.09981502;-117.8794693;91722;573 E COVINA BLVD  COVINA CA  91722;548500;1990;1;3;2;1957;2892;21/07/2016;COVINA     ;house;no;(34.099815020000001, -117.87946934);0.683041052;0.690115584;7376.855844;0.08;8;6;186.939621;8;8;0;57;0;0;34346
34.10200621;-117.875909;91722;4925 N BRIGHTVIEW DR  COVINA CA  91722;375323;1505;1;3;2;1956;2893;12/07/2016;unincorporated;house;no;(34.102006209999999, -117.87590896);0.683041052;0.690115584;7381.630801;0.17;8;6;192.6152954;7;9;0;61;0;0;34347
34.10069803;-117.8734441;91722;19331 E GREENHAVEN ST  COVINA CA  91722;425000;952;1;3;1;1953;2894;15/07/2016;unincorporated;house;no;(34.100698029999997, -117.87344412);0.683041052;0.690115584;7730.877849;0.24;10;6;194.4853668;8;6;0;67;0;0;34348
34.1012599;-117.8859564;91722;285 E TUDOR ST  COVINA CA  91722;513100;1574;1;3;2;1957;2895;26/07/2016;COVINA     ;house;no;(34.101259900000002, -117.88595644);0.683041052;0.690115584;8130.855069;0.23;7;6;178.9717865;8;8;0;45;0;0;34349
34.10421488;-117.8944471;91722;1375 N FENIMORE AVE  COVINA CA  91722;351600;1175;1;4;2;1955;2896;07/07/2016;COVINA     ;house;no;(34.104214880000001, -117.89444705);0.683041052;0.690115584;6807.523234;0.5;9;4;170.7551727;8;9;0;60;0;0;34350
34.10283032;-117.8930874;91722;1312 N CALVADOS AVE  COVINA CA  91722;467000;1404;1;4;2;1955;2897;29/07/2016;COVINA     ;house;no;(34.102830320000002, -117.89308742999999);0.683041052;0.690115584;5799.8817;0.44;9;4;171.2120056;10;8;0;58;0;0;34351
34.10490735;-117.8986831;91722;1405 N GLENFINNAN AVE  COVINA CA  91722;450000;1128;1;3;2;1956;2898;15/07/2016;COVINA     ;house;yes;(34.104907349999998, -117.89868314);0.683041052;0.690115584;6654.482085;0.47;9;5;165.8107758;8;9;0;65;0;0;34352
34.10610174;-117.9018846;91722;629 W ALCROSS ST  COVINA CA  91722;129262;1048;1;3;1;1955;2899;28/07/2016;COVINA     ;house;no;(34.10610174, -117.90188463);0.683041052;0.690115584;6491.917097;0.35;10;5;163.451416;8;9;0;69;0;0;34353
34.10637144;-117.9022903;91722;644 W ARROW HWY  COVINA CA  91722;358607;1848;1;4;3;1961;2900;06/07/2016;COVINA     ;house;no;(34.106371439999997, -117.90229032000001);0.683041052;0.690115584;5800.622649;0.33;10;5;163.5328979;7;7;0;71;0;0;34354
34.10471759;-117.9022956;91722;1379 N EASTBURY AVE  COVINA CA  91722;407500;1027;1;3;1;1955;2901;28/07/2016;COVINA     ;house;no;(34.10471759, -117.90229558999999);0.683041052;0.690115584;6047.266001;0.45;8;5;161.7882538;6;8;0;61;0;0;34355
34.10504056;-117.9017844;91722;1406 N EASTBURY AVE  COVINA CA  91722;299436;1027;1;3;1;1955;2902;27/07/2016;COVINA     ;house;no;(34.105040559999999, -117.90178442);0.683041052;0.690115584;6135.7449;0.42;8;5;162.8959503;7;9;0;69;0;0;34356
34.10313423;-117.9006169;91722;1305 N HEATHDALE AVE  COVINA CA  91722;216112;1401;1;4;2;1960;2903;15/07/2016;COVINA     ;house;no;(34.103134230000002, -117.9006169);0.683041052;0.690115584;6545.234149;0.56;7;5;163.0903015;9;10;0;61;0;0;34357
34.106672;-117.915478;91722;17030 E ARROW HWY  COVINA CA  91722;459900;1104;1;4;2;1954;2904;20/07/2016;unincorporated;house;yes;(34.106671999999996, -117.91547800000001);0.683041052;0.690115584;7577.751102;0.23;9;5;149.7022552;4;7;0;66;0;0;34358
34.10224683;-117.9161349;91722;17009 E TUDOR ST  COVINA CA  91722;170185;1144;1;4;2;1954;2905;28/07/2016;unincorporated;house;no;(34.102246829999999, -117.91613490000002);0.683041052;0.690115584;6013.745079;0.3;7;5;147.7012177;5;6;0;41;0;0;34359
34.10632218;-117.925079;91722;5145 N CRANLEY AVE  COVINA CA  91722;316976;1118;1;3;2;1959;2906;22/07/2016;unincorporated;house;no;(34.106322179999999, -117.92507904);0.683041052;0.690115584;5295.807;0.3;5;5;145.1819458;4;4;0;63;0;0;34360
34.10481247;-117.9242524;91722;16530 E CHADMONT ST  COVINA CA  91722;422000;1040;1;3;1;1955;2907;29/07/2016;unincorporated;house;no;(34.104812469999999, -117.92425237);0.683041052;0.690115584;5596.202849;0.2;5;5;143.2331696;3;4;0;48;0;0;34361
34.10153665;-117.924558;91722;4915 N SAINT MALO AVE  COVINA CA  91722;405000;838;1;2;2;1952;2908;01/07/2016;unincorporated;house;no;(34.10153665, -117.92455794999999);0.683041052;0.690115584;5626.230303;0.24;8;5;140.6381836;5;4;0;29;0;0;34362
34.10588841;-117.9204052;91722;5141 N CLYDEBANK AVE  COVINA CA  91722;231411;1576;1;4;3;1960;2909;12/07/2016;unincorporated;house;no;(34.105888409999999, -117.92040523999999);0.683041052;0.690115584;5079.683752;0.17;9;5;145.2293701;4;5;0;42;0;0;34363
34.10621169;-117.9201096;91722;5140 N CLYDEBANK AVE  COVINA CA  91722;188036;1198;1;3;2;1958;2910;15/07/2016;unincorporated;house;no;(34.106211690000002, -117.92010955000001);0.683041052;0.690115584;8217.666151;0.2;9;5;145.8069305;4;5;0;39;0;0;34364
34.10666356;-117.9179937;91722;16826 E ARROW HWY  COVINA CA  91722;56142;1053;1;3;1;1954;2911;13/07/2016;unincorporated;house;no;(34.106663560000001, -117.91799371);0.683041052;0.690115584;7743.101517;0.29;9;5;147.708374;4;6;0;55;0;0;34365
34.10380378;-117.9178483;91722;16824 E DEVANAH ST  COVINA CA  91722;137533;1100;1;3;1;1956;2912;26/07/2016;unincorporated;house;no;(34.10380378, -117.91784832);0.683041052;0.690115584;6072.38235;0.19;8;5;146.7624054;3;6;0;43;0;0;34366
34.10202236;-117.9169359;91722;16841 E TUDOR ST  COVINA CA  91722;257033;1271;1;3;2;1963;2913;05/07/2016;unincorporated;house;yes;(34.102022359999999, -117.91693590000001);0.683041052;0.690115584;5755.908449;0.26;7;5;146.7495575;5;6;0;41;0;0;34367
34.10131084;-117.9174562;91722;4914 N ROXBURGH AVE  COVINA CA  91722;324632;1036;1;2;1;1954;2914;26/07/2016;unincorporated;house;no;(34.101310839999996, -117.91745623);0.683041052;0.690115584;8260.001159;0.26;8;5;146.0044403;5;6;0;27;0;0;34368
34.09809405;-117.9264802;91722;16330 E BELLBROOK ST  COVINA CA  91722;395000;1101;1;3;1;1953;2915;07/07/2016;unincorporated;house;no;(34.09809405, -117.92648020999999);0.683041052;0.690115584;6098.414804;0.32;9;5;138.2537537;4;5;0;32;0;0;34369
34.09475011;-117.9277357;91722;16244 E CLOVERMEAD ST  COVINA CA  91722;192936;1413;1;3;2;1957;2916;01/07/2016;unincorporated;house;no;(34.09475011, -117.92773569000001);0.683041052;0.690115584;6084.327848;0.23;9;5;135.2908325;4;5;0;38;0;0;34370
34.09374904;-117.9273685;91722;16309 E QUEENSIDE DR  COVINA CA  91722;241913;948;1;3;1;1954;2917;14/07/2016;unincorporated;house;no;(34.093749039999999, -117.92736850999999);0.683041052;0.690115584;6177.5366;0.28;10;5;134.6407013;6;4;0;49;0;0;34371
34.09622953;-117.9198301;91722;16735 E CYPRESS ST  COVINA CA  91722;425000;1252;1;3;2;1960;2918;05/07/2016;unincorporated;house;no;(34.096229530000002, -117.91983012);0.683041052;0.690115584;6567.240004;0.2;9;5;142.4435577;5;4;0;35;0;0;34372
34.09775578;-117.9218186;91722;16625 E BENWOOD ST  COVINA CA  91722;415000;1166;1;3;1;1957;2919;25/07/2016;unincorporated;house;yes;(34.09775578, -117.92181857999999);0.683041052;0.690115584;5596.176902;0.36;10;5;141.2025909;5;4;0;28;0;0;34373
34.09845135;-117.9185871;91722;16773 E BELLBROOK ST  COVINA CA  91722;375000;1274;1;3;1;1956;2920;26/07/2016;unincorporated;house;no;(34.098451349999998, -117.91858707);0.683041052;0.690115584;6201.024771;0.3;10;5;144.4563751;5;4;0;32;0;0;34374
34.09483553;-117.9233165;91722;4514 N TRUJILLO DR  COVINA CA  91722;144385;1440;1;4;2;1955;2921;13/07/2016;unincorporated;house;no;(34.094835529999997, -117.92331654);0.683041052;0.690115584;6234.21755;0.35;11;5;138.5837402;6;5;0;43;0;0;34375
34.09302364;-117.916915;91722;4433 N LARK ELLEN AVE  COVINA CA  91722;462665;1624;1;4;2;1966;2922;29/07/2016;unincorporated;house;no;(34.093023639999998, -117.91691503);0.683041052;0.690115584;6013.119599;0.09;11;5;142.6040802;8;4;0;47;0;0;34376
34.09929008;-117.9155256;91722;17027 E BROOKPORT ST  COVINA CA  91722;472000;1296;1;4;2;1956;2923;27/07/2016;unincorporated;house;no;(34.099290080000003, -117.91552562);0.683041052;0.690115584;9164.500696;0.36;9;5;147.1641083;5;6;0;28;0;0;34377
34.09678282;-117.8997495;91722;4638 N LARKIN DR  COVINA CA  91722;452000;1375;1;4;2;1957;2924;21/07/2016;unincorporated;house;no;(34.096782820000001, -117.89974947);0.683041052;0.690115584;7189.182995;0.26;7;4;162.1579742;11;8;0;47;0;0;34378
34.09819188;-117.8967504;91722;4716 N FIRCROFT AVE  COVINA CA  91722;475000;1606;1;4;2;1955;2925;12/07/2016;unincorporated;house;no;(34.098191880000002, -117.89675037000001);0.683041052;0.690115584;7008.050483;0.18;6;4;165.0196381;11;7;0;47;0;0;34379
34.09824363;-117.890919;91722;115 MILLSWEET CT  COVINA CA  91722;428000;1700;1;2;3;2014;2926;08/07/2016;COVINA     ;condo;no;(34.098243629999999, -117.89091902);0.683041052;0.690115584;42614.26603;0.3;4;4;171.7644043;12;6;0;62;0;0;34380
34.09783;-117.8911657;91722;1020 CHANDLER DR  COVINA CA  91722;447885;1990;1;3;4;2014;2927;11/07/2016;COVINA     ;condo;no;(34.097830000000002, -117.89116567000001);0.683041052;0.690115584;28516.86854;0.28;5;4;170.8299255;13;6;0;62;0;0;34381
34.09772903;-117.8867798;91722;242 E BELLBROOK ST  COVINA CA  91722;490000;1450;1;3;2;1986;2928;28/07/2016;COVINA     ;house;no;(34.097729030000004, -117.88677979000001);0.683041052;0.690115584;5500.004518;0.47;6;4;176.2954712;10;6;0;48;0;0;34382
34.09700214;-117.8874195;91722;222 E BENWOOD ST  COVINA CA  91722;437000;1354;1;4;2;1954;2929;07/07/2016;COVINA     ;house;no;(34.097002140000001, -117.88741947);0.683041052;0.690115584;6024.092403;0.46;5;4;174.8099365;11;7;0;63;0;0;34383
34.09627792;-117.8863655;91722;264 E BENBOW ST  COVINA CA  91722;520000;1557;1;3;2;1955;2930;08/07/2016;COVINA     ;house;yes;(34.096277919999999, -117.88636547);0.683041052;0.690115584;6338.562701;0.52;6;4;176.1593628;10;7;0;59;0;0;34384
34.0963134;-117.8741285;91722;824 E BENBOW ST  COVINA CA  91722;83180;1906;1;3;2;1957;2931;15/07/2016;COVINA     ;house;no;(34.0963134, -117.8741285);0.683041052;0.690115584;8256.46897;0.37;13;6;191.0661926;9;7;0;46;0;0;34385
34.09626616;-117.8820988;91722;464 E BENBOW ST  COVINA CA  91722;75569;1514;1;3;2;1955;2932;05/07/2016;COVINA     ;house;no;(34.096266159999999, -117.88209875);0.683041052;0.690115584;7038.7465;0.36;8;6;181.815979;9;8;0;54;0;0;34386
34.09743615;-117.8801094;91722;549 E BENWOOD ST  COVINA CA  91722;525000;1537;1;3;2;1956;2933;29/07/2016;COVINA     ;house;no;(34.09743615, -117.88010941);0.683041052;0.690115584;7528.792047;0.23;10;6;184.9246216;9;8;0;48;0;0;34387
34.09458471;-117.8742824;91722;4509 N LINDA TERRACE DR  COVINA CA  91722;475000;1330;1;3;2;1953;2934;20/07/2016;unincorporated;house;no;(34.094584709999999, -117.8742824);0.683041052;0.690115584;7872.350049;0.46;15;6;189.03302;9;7;0;69;0;0;34388
34.09552041;-117.8997006;91722;4565 N RINARD AVE  COVINA CA  91722;415000;1140;1;4;2;1955;2935;14/07/2016;unincorporated;house;no;(34.095520409999999, -117.8997006);0.683041052;0.690115584;6624.433676;0.25;6;4;161.6855927;11;7;0;46;0;0;34389
34.09370754;-117.9007442;91722;4438 N HEATHDALE AVE  COVINA CA  91722;386600;943;1;3;1;1953;2936;13/07/2016;unincorporated;house;no;(34.093707539999997, -117.90074421);0.683041052;0.690115584;6012.806451;0.35;9;4;160.0125732;12;9;0;55;0;0;34390
34.09387418;-117.9012732;91722;4503 N HEATHDALE AVE  COVINA CA  91722;390000;943;1;3;1;1953;2937;26/07/2016;unincorporated;house;no;(34.09387418, -117.90127321999999);0.683041052;0.690115584;5885.5783;0.37;9;4;159.6405945;10;9;0;55;0;0;34391
34.09328177;-117.9037451;91722;715 W EDNA PL  COVINA CA  91722;575000;1542;1;2;2;1953;2938;20/07/2016;COVINA     ;house;no;(34.093281769999997, -117.90374514);0.683041052;0.690115584;8219.144704;0.42;10;7;155.8053741;11;7;0;59;0;0;34392
34.0911948;-117.9042275;91722;589 N DOVER RD  COVINA CA  91722;313918;1582;1;3;2;1957;2939;26/07/2016;COVINA     ;house;no;(34.091194799999997, -117.90422744999999);0.683041052;0.690115584;7508.974751;0.3;11;7;155.2552643;11;7;0;70;0;0;34393
34.08734964;-117.9004805;91722;205 N LARKIN DR  COVINA CA  91722;241098;1467;1;3;2;1952;2940;22/07/2016;COVINA     ;house;no;(34.087349639999999, -117.90048054);0.683041052;0.690115584;8374.524999;0.13;10;7;157.6999512;6;8;0;56;0;0;34394
34.08866772;-117.901391;91722;405 N HEATHDALE AVE  COVINA CA  91722;454184;1540;1;3;2;1954;2941;28/07/2016;COVINA     ;house;no;(34.088667719999997, -117.90139102000001);0.683041052;0.690115584;8599.995099;0.13;11;7;157.6995697;9;9;0;68;0;0;34395
34.08687528;-117.9053953;91722;117 N ELSPETH WAY  COVINA CA  91722;549900;1671;1;3;2;1956;2942;27/07/2016;COVINA     ;house;yes;(34.086875280000001, -117.90539526000001);0.683041052;0.690115584;9123.167098;0.16;13;6;152.494278;6;7;0;68;0;0;34396
34.09073387;-117.9003362;91722;549 N LARKIN DR  COVINA CA  91722;418040;1357;1;3;2;1956;2943;14/07/2016;COVINA     ;house;no;(34.090733870000001, -117.90033615);0.683041052;0.690115584;7499.449801;0.29;9;4;160.1445465;11;8;0;41;0;0;34397
34.0910775;-117.8998651;91722;531 W BRIDGER ST  COVINA CA  91722;400270;1461;1;4;2;1956;2944;13/07/2016;COVINA     ;house;no;(34.091077500000004, -117.89986509999999);0.683041052;0.690115584;7538.433509;0.32;8;4;160.394455;12;8;0;41;0;0;34398
34.08902312;-117.9127093;91722;1123 W SAN BERNARDINO RD  COVINA CA  91722;440000;1224;1;2;1;1949;2945;14/07/2016;COVINA     ;house;no;(34.08902312, -117.91270934000001);0.683041052;0.690115584;13710.5675;0.14;10;5;145.3986053;6;6;0;71;0;0;34399
34.08941405;-117.9200225;91722;1415 W SAN BERNARDINO RD, UNIT   A  COVINA CA  91722;330000;1182;1;2;2;1979;2946;29/07/2016;COVINA     ;condo;no;(34.089414050000002, -117.92002250000002);0.683041052;0.690115584;218059.0279;0.14;10;5;137.7025909;8;3;0;61;0;0;34400
34.08707969;-117.9132591;91722;1151 W BADILLO ST, NO E  COVINA CA  91722;294500;961;1;2;3;1974;2947;01/07/2016;COVINA     ;condo;no;(34.087079690000003, -117.9132591);0.683041052;0.690115584;90711.79285;0.06;10;8;143.2383575;5;4;0;53;0;0;34401
34.09156636;-117.9103157;91722;688 N RIMSDALE AVE, NO 78  COVINA CA  91722;485871;2242;1;4;3;1989;2948;06/07/2016;COVINA     ;pud;no;(34.091566360000002, -117.91031572);0.683041052;0.690115584;2879.471048;0.17;12;7;148.3916779;10;6;0;65;0;0;34402
34.09202073;-117.9266271;91722;16353 E BALLENTINE PL  COVINA CA  91722;410000;1372;1;3;2;1953;2949;22/07/2016;unincorporated;house;no;(34.092020730000002, -117.92662707);0.683041052;0.690115584;5986.381201;0.39;10;5;134.0459137;7;4;0;56;0;0;34403
34.09210394;-117.9318893;91722;16069 E BALLENTINE PL  COVINA CA  91722;304673;918;1;3;1;1954;2950;27/07/2016;unincorporated;house;no;(34.092103940000001, -117.93188927);0.683041052;0.690115584;6526.511753;0.27;8;5;130.6567841;3;5;0;45;0;0;34404
34.08927491;-117.9380028;91722;4130 N NORA AVE  COVINA CA  91722;196655;842;1;2;1;1950;2951;20/07/2016;unincorporated;house;no;(34.08927491, -117.93800277);0.683041052;0.690115584;6055.942002;0.03;8;7;126.0019455;4;5;0;32;0;0;34405
34.08714043;-117.931402;91722;4009 N WALNUTHAVEN DR  COVINA CA  91722;414220;1847;1;3;2;1958;2952;22/07/2016;unincorporated;house;no;(34.087140429999998, -117.93140198);0.683041052;0.690115584;6466.502522;0.24;10;7;128.5657501;3;3;0;47;0;0;34406
34.0863421;-117.9303967;91722;16152 E BADILLO ST  COVINA CA  91722;512000;1669;1;3;2;1994;2953;14/07/2016;unincorporated;house;yes;(34.086342100000003, -117.93039669999999);0.683041052;0.690115584;7089.947997;0.28;10;7;129.3265991;4;2;0;36;0;0;34407
34.08551358;-117.9031933;91722;135 S ARMEL DR  COVINA CA  91722;241352;1464;1;3;2;1955;2954;14/07/2016;COVINA     ;house;yes;(34.085513579999997, -117.90319332999999);0.683041052;0.690115584;7564.281402;0.12;11;7;154.1099243;6;6;0;71;0;0;34408
34.0853344;-117.9408818;91722;15630 E GROVECENTER ST  COVINA CA  91722;58461;1119;1;3;1;1951;2955;22/07/2016;unincorporated;house;no;(34.085334400000001, -117.94088183);0.683041052;0.690115584;6574.437002;0.29;8;7;122.1767654;8;4;0;33;0;0;34409
34.11103922;-117.8839449;91722;5419 N OAKBANK AVE  COVINA CA  91722;395000;948;1;3;1;1954;2956;08/07/2016;unincorporated;house;no;(34.111039220000002, -117.88394493);0.683041052;0.690115584;7529.634599;0.24;11;4;185.8097382;7;8;0;38;0;0;34410
