CENTER_LAT,CENTER_LON,ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates,HH_Kids,Owner,lot_area,closest_school,num_school_choices,closest_school_rating,elevation,groceries,parks,crime,walkscore,transit_score,bike_score
34.05853212,-117.79672357,91768,2509 LEEBE AVE  POMONA CA  91768,298966.0,1485,1,4,2,1954,20178707013002,2016-07-29,POMONA     ,house,no,"(34.058532120000002, -117.79672357)",0.8620393120393121,0.5093366093366093,7482.47163659,0.64,6.0,5.0,232.1123962402344,3.0,4.0,0.0,32,38,0
34.05778482,-117.80215390000001,91768,441 JANSU PL  POMONA CA  91768,325600.0,1200,1,4,2,1954,20178707014033,2016-07-13,POMONA     ,house,no,"(34.057784820000002, -117.80215390000001)",0.8620393120393121,0.5093366093366093,6458.13662698,0.33,3.0,5.0,227.0692596435547,4.0,6.0,0.0,30,38,0
34.05812048,-117.80176006,91768,444 JANSU PL  POMONA CA  91768,218280.0,1200,1,4,2,1954,20178707014038,2016-07-29,POMONA     ,house,no,"(34.058120479999999, -117.80176006000001)",0.8620393120393121,0.5093366093366093,6172.97267385,0.36,3.0,5.0,227.39813232421884,4.0,6.0,0.0,28,37,0
34.05786546,-117.80577725,91768,596 HENNIPEN ST  POMONA CA  91768,290570.0,1109,1,3,1,1953,20178710004013,2016-07-26,POMONA     ,house,no,"(34.057865460000002, -117.80577725000001)",0.8620393120393121,0.5093366093366093,5983.06730039,0.16,2.0,5.0,223.9918060302734,3.0,6.0,0.0,27,40,0
34.05706631,-117.80639858,91768,2807 SANTEZ DR  POMONA CA  91768,131083.0,1433,1,3,1,1956,20178710006003,2016-07-11,POMONA     ,house,no,"(34.057066310000003, -117.80639858000001)",0.8620393120393121,0.5093366093366093,6110.33155253,0.09,2.0,5.0,223.2554779052734,3.0,5.0,0.0,23,41,0
34.10076961,-117.76182534,91750,2509 5TH ST  LA VERNE CA  91750,444000.0,1141,1,2,1,1928,20178370002011,2016-07-01,LA VERNE   ,house,no,"(34.10076961, -117.76182534)",0.511930952783889,0.7287189033677441,6994.82254684,0.08,6.0,8.0,327.7616577148438,6.0,11.0,0.0,55,0,0
34.09905219,-117.75925297,91750,2665 BONITA AVE  LA VERNE CA  91750,419700.0,797,1,2,1,1953,20178370004014,2016-07-27,LA VERNE   ,house,yes,"(34.099052190000002, -117.75925297000001)",0.511930952783889,0.7287189033677441,6817.00640363,0.22,10.0,8.0,326.9174194335938,6.0,11.0,0.0,42,0,0
34.10982618,-117.75838717,91750,2505 HAYES DR  LA VERNE CA  91750,576489.0,3756,3,7,6,1964,20178370007026,2016-07-29,LA VERNE   ,house,no,"(34.109826179999999, -117.75838717000001)",0.511930952783889,0.7287189033677441,7606.09989129,0.4,9.0,9.0,347.9184875488281,5.0,11.0,0.0,72,0,0
34.10206877,-117.75736733,91750,2710 SHERWIN WAY  LA VERNE CA  91750,224723.0,1714,1,4,3,1964,20178370032033,2016-07-08,LA VERNE   ,house,yes,"(34.102068770000002, -117.75736732999999)",0.511930952783889,0.7287189033677441,7624.59189843,0.22,10.0,8.0,333.3585510253906,7.0,10.0,0.0,49,0,0
34.10725667,-117.75877917,91750,2527 COLLEGE LN  LA VERNE CA  91750,525000.0,2026,1,3,3,1966,20178370036019,2016-07-18,LA VERNE   ,pud,no,"(34.107256669999998, -117.75877917)",0.511930952783889,0.7287189033677441,1815.97710049,0.4,9.0,9.0,340.7402648925781,6.0,12.0,0.0,66,0,0
34.09408498,-117.76231421,91750,2612 SIERRA WAY  LA VERNE CA  91750,530000.0,1790,1,3,2,1941,20178371003018,2016-07-11,LA VERNE   ,house,no,"(34.094084979999998, -117.76231421)",0.511930952783889,0.7287189033677441,7746.90847199,0.54,7.0,8.0,318.5397338867188,4.0,9.0,0.0,28,0,0
34.09823283,-117.7602605,91750,2633 3RD ST  LA VERNE CA  91750,178287.0,2055,1,4,2,1930,20178371007018,2016-07-08,LA VERNE   ,house,no,"(34.098232830000001, -117.7602605)",0.511930952783889,0.7287189033677441,7604.36175793,0.25,10.0,8.0,325.2699584960938,6.0,11.0,0.0,46,0,0
34.11007258,-117.76806568,91750,2022 EVERGREEN ST  LA VERNE CA  91750,960000.0,4336,4,9,8,1965,20178375002028,2016-07-01,LA VERNE   ,house,no,"(34.110072580000001, -117.76806568000001)",0.511930952783889,0.7287189033677441,7992.97114945,0.16,7.0,9.0,331.9864196777344,4.0,11.0,0.0,37,0,0
34.10505925,-117.76877145,91750,2737 D ST  LA VERNE CA  91750,410000.0,1040,1,2,1,1928,20178375010002,2016-07-01,LA VERNE   ,house,no,"(34.105059249999996, -117.76877145)",0.511930952783889,0.7287189033677441,3822.86685016,0.13,7.0,8.0,326.6045837402344,4.0,10.0,0.0,69,0,0
34.10291688,-117.77002390000001,91750,2059 5TH ST  LA VERNE CA  91750,290146.0,1419,1,2,2,1967,20178375014017,2016-07-13,LA VERNE   ,house,no,"(34.102916880000002, -117.77002390000001)",0.511930952783889,0.7287189033677441,6990.94475449,0.19,6.0,8.0,322.7650756835938,4.0,9.0,0.0,69,0,0
34.10453935,-117.76225088,91750,2842 PINELAND AVE  LA VERNE CA  91750,54667.0,1474,1,3,2,1963,20178375026042,2016-07-12,LA VERNE   ,house,no,"(34.104539350000003, -117.76225088)",0.511930952783889,0.7287189033677441,9624.77656114,0.2,8.0,8.0,332.07080078125,7.0,11.0,0.0,53,0,0
34.10149775,-117.76285798,91750,2440 6TH ST  LA VERNE CA  91750,47897.0,1684,2,4,2,1961,20178375030002,2016-07-12,LA VERNE   ,house,no,"(34.10149775, -117.76285798000001)",0.511930952783889,0.7287189033677441,6976.52009754,0.1,8.0,8.0,328.2628784179688,6.0,9.0,0.0,56,0,0
34.11055892,-117.7678591,91750,2023 EVERGREEN ST  LA VERNE CA  91750,963900.0,4336,4,9,8,1965,20178375031007,2016-07-01,LA VERNE   ,house,no,"(34.110558920000003, -117.7678591)",0.511930952783889,0.7287189033677441,8301.99960014,0.19,7.0,9.0,333.0737609863281,4.0,11.0,0.0,37,0,0
34.10584219,-117.76150644,91750,3023 KNOLLWOOD AVE  LA VERNE CA  91750,252000.0,771,1,2,1,1970,20178375033050,2016-07-11,LA VERNE   ,condo,no,"(34.105842189999997, -117.76150644000001)",0.511930952783889,0.7287189033677441,6339.24640355,0.28,9.0,8.0,334.9097290039062,7.0,12.0,0.0,55,0,0
34.1056259,-117.76301819,91750,2353 PEPPER ST  LA VERNE CA  91750,177174.0,758,1,2,1,1970,20178375034049,2016-07-13,LA VERNE   ,condo,no,"(34.1056259, -117.76301819)",0.511930952783889,0.7287189033677441,6561.82774911,0.25,8.0,8.0,332.8448181152344,6.0,10.0,0.0,50,0,0
34.108576,-117.76071844,91750,3309 COBBLESTONE  LA VERNE CA  91750,442500.0,1580,1,4,3,1995,20178375036041,2016-07-29,LA VERNE   ,pud,no,"(34.108575999999999, -117.76071844000001)",0.511930952783889,0.7287189033677441,2623.68039276,0.38,10.0,9.0,340.5927124023438,6.0,11.0,0.0,74,0,0
34.10274786,-117.77157804,91750,1992 5TH ST  LA VERNE CA  91750,589000.0,1924,1,3,2,1955,20178377001001,2016-07-20,LA VERNE   ,house,yes,"(34.102747860000001, -117.77157803999999)",0.511930952783889,0.7287189033677441,6997.36912285,0.25,7.0,8.0,321.4730834960938,4.0,10.0,0.0,66,0,0
34.10257768,-117.77267075,91750,1943 BONITA AVE  LA VERNE CA  91750,202598.0,1081,1,3,1,1946,20178377001018,2016-07-14,LA VERNE   ,house,no,"(34.102577680000003, -117.77267075)",0.511930952783889,0.7287189033677441,6668.72179874,0.3,8.0,8.0,320.52294921875,4.0,9.0,0.0,63,0,0
34.10205408,-117.76894619,91750,2130 5TH ST  LA VERNE CA  91750,499000.0,1565,1,3,1,1948,20178377003005,2016-07-29,LA VERNE   ,house,yes,"(34.102054080000002, -117.76894618999999)",0.511930952783889,0.7287189033677441,7090.67399832,0.11,6.0,8.0,323.2294921875,4.0,9.0,0.0,69,0,0
34.10029985,-117.76400401,91750,2407 BONITA AVE  LA VERNE CA  91750,205669.0,938,1,3,1,1914,20178377006010,2016-07-05,LA VERNE   ,house,no,"(34.100299849999999, -117.76400400999999)",0.511930952783889,0.7287189033677441,6965.02599695,0.19,6.0,8.0,325.66455078125,6.0,9.0,0.0,56,0,0
34.09204153,-117.76373969,91750,1743 LORDSBURG CT  LA VERNE CA  91750,553700.0,2240,1,4,3,2006,20178378030006,2016-07-05,LA VERNE   ,pud,no,"(34.092041530000003, -117.76373968999999)",0.511930952783889,0.7287189033677441,4767.17661469,0.66,5.0,8.0,313.6109008789062,4.0,8.0,0.0,28,0,0
34.11337202,-117.77500374,91750,3459 LUCERO AVE  LA VERNE CA  91750,440000.0,1488,1,3,2,1977,20178381003026,2016-07-21,LA VERNE,house,no,"(34.11337202, -117.77500374)",0.511930952783889,0.7287189033677441,7256.49280159,0.31,10.0,7.0,334.7220764160156,3.0,11.0,0.0,55,0,0
34.10701254,-117.77589598,91750,2730 PARK AVE  LA VERNE CA  91750,56399.0,1298,1,3,2,1952,20178381010028,2016-07-19,LA VERNE,house,no,"(34.107012539999999, -117.77589598)",0.511930952783889,0.7287189033677441,10041.7031426,0.14,9.0,7.0,324.186279296875,3.0,10.0,0.0,41,0,0
34.10644599,-117.77611427,91750,2704 PARK AVE  LA VERNE CA  91750,101099.0,1827,1,3,3,1962,20178381010040,2016-07-25,LA VERNE,house,no,"(34.106445989999997, -117.77611426999999)",0.511930952783889,0.7287189033677441,9591.08290176,0.18,9.0,7.0,323.1255798339844,3.0,10.0,0.0,41,0,0
34.10445397,-117.78422118,91750,1355 3RD ST  LA VERNE CA  91750,350000.0,1092,1,3,1,1929,20178381022023,2016-07-13,LA VERNE   ,house,no,"(34.104453970000002, -117.78422118)",0.511930952783889,0.7287189033677441,6914.97105527,0.13,9.0,7.0,315.0797424316406,3.0,9.0,0.0,36,0,0
34.09993645,-117.7771405,91750,1788 1ST ST  LA VERNE CA  91750,213277.0,1270,1,2,2,1994,20178381035001,2016-07-20,LA VERNE   ,house,no,"(34.099936450000001, -117.7771405)",0.511930952783889,0.7287189033677441,4972.19285104,0.53,8.0,7.0,316.3858947753906,3.0,12.0,0.0,49,0,0
34.11289911,-117.77243314,91750,3471 WINTERHAVEN DR  LA VERNE CA  91750,577000.0,1640,1,4,2,1970,20178381039041,2016-07-06,LA VERNE,house,yes,"(34.112899110000001, -117.77243314)",0.511930952783889,0.7287189033677441,6632.69262289,0.35,8.0,7.0,334.9302368164062,3.0,10.0,0.0,64,0,0
34.11227474,-117.77302839,91750,3424 BENTON AVE  LA VERNE CA  91750,437764.0,1344,1,4,2,1970,20178381039046,2016-07-18,LA VERNE,house,no,"(34.112274739999997, -117.77302838999999)",0.511930952783889,0.7287189033677441,7111.85029901,0.3,11.0,7.0,333.442626953125,3.0,10.0,0.0,64,0,0
34.11022637,-117.77296475,91750,1746 LEAF ST  LA VERNE CA  91750,640000.0,2113,1,4,3,1971,20178381040005,2016-07-01,LA VERNE,house,yes,"(34.110226369999999, -117.77296475)",0.511930952783889,0.7287189033677441,10125.988143999999,0.21,11.0,7.0,330.8239440917969,3.0,11.0,0.0,54,0,0
34.099931,-117.79870795,91750,380 ELDERBERRY ST  LA VERNE CA  91750,505000.0,1671,1,4,4,1987,20178382024138,2016-07-26,LA VERNE   ,pud,no,"(34.099930999999998, -117.79870794999999)",0.511930952783889,0.7287189033677441,4185.03029436,0.49,4.0,4.0,303.3927307128906,1.0,9.0,0.0,26,0,0
34.11493619,-117.79021017,91750,833 GHENT ST  LA VERNE CA  91750,92521.0,1020,1,3,2,1962,20178391006038,2016-07-05,unincorporated,house,no,"(34.114936190000002, -117.79021016999999)",0.511930952783889,0.7287189033677441,7312.66570169,0.09,11.0,9.0,325.6933288574219,2.0,14.0,0.0,22,0,0
34.11046748,-117.79148939,91750,410 FORDLAND AVE  LA VERNE CA  91750,216174.0,1640,1,3,2,1971,20178391011032,2016-07-11,unincorporated,house,no,"(34.110467479999997, -117.79148939)",0.511930952783889,0.7287189033677441,7137.43396228,0.3,11.0,9.0,316.6387023925781,2.0,13.0,0.0,50,0,0
34.11324159,-117.78712985,91750,1020 GLADSTONE ST  LA VERNE CA  91750,640000.0,1867,1,3,2,1968,20178391012037,2016-07-29,unincorporated,house,yes,"(34.113241590000001, -117.78712985)",0.511930952783889,0.7287189033677441,9972.44648126,0.18,11.0,9.0,327.1064758300781,2.0,13.0,0.0,21,0,0
34.12692683,-117.78216894,91750,1145 ALDERSGATE DR  LA VERNE CA  91750,676940.0,2332,1,4,3,1968,20178664010004,2016-07-28,LA VERNE,house,yes,"(34.126926830000002, -117.78216894000001)",0.511930952783889,0.7287189033677441,15216.7061052,0.41,6.0,9.0,366.7225036621094,4.0,9.0,0.0,28,0,0
34.12727911,-117.77811322,91750,1324 OAK RIDGE DR  LA VERNE CA  91750,676000.0,1538,1,3,2,1968,20178664011010,2016-07-15,LA VERNE,house,yes,"(34.127279110000003, -117.77811321999999)",0.511930952783889,0.7287189033677441,10129.7402125,0.25,4.0,9.0,375.5808715820312,3.0,8.0,0.0,27,0,0
34.13340676,-117.77715449,91750,1393 WORDEN LN  LA VERNE CA  91750,1263994.0,3363,1,4,4,2014,20178664017019,2016-07-13,LA VERNE,pud,no,"(34.13340676, -117.77715449)",0.511930952783889,0.7287189033677441,17545.683814400003,0.19,2.0,9.0,392.0841064453125,0.0,8.0,0.0,13,0,0
34.13587199,-117.7704135,91750,5985 BIRDIE DR  LA VERNE CA  91750,735000.0,2304,1,4,3,1986,20178664020068,2016-07-29,LA VERNE,house,no,"(34.135871989999998, -117.7704135)",0.511930952783889,0.7287189033677441,9611.62480257,0.51,1.0,9.0,404.9401245117188,0.0,7.0,0.0,12,0,0
34.13171332,-117.77221978,91750,5619 VIA DE MANSION  LA VERNE CA  91750,383102.0,2239,1,3,3,1987,20178664021025,2016-07-14,LA VERNE,house,yes,"(34.131713320000003, -117.77221978)",0.511930952783889,0.7287189033677441,8203.58008326,0.27,2.0,9.0,391.4179077148438,0.0,7.0,0.0,13,0,0
34.13188526,-117.77774927,91750,1341 CORK CIR  LA VERNE CA  91750,714613.0,2018,1,4,2,1975,20178664026002,2016-07-22,LA VERNE,house,yes,"(34.131885259999997, -117.77774927)",0.511930952783889,0.7287189033677441,10856.9756564,0.1,2.0,9.0,386.9672241210938,0.0,8.0,0.0,14,0,0
34.12764509,-117.77200807,91750,1675 VIA CAMPO  LA VERNE CA  91750,790000.0,2632,1,4,3,1987,20178664041037,2016-07-21,LA VERNE,house,no,"(34.127645090000001, -117.77200807)",0.511930952783889,0.7287189033677441,13624.4877459,0.34,2.0,9.0,384.3267517089844,3.0,6.0,0.0,20,0,0
34.13365131,-117.77072881,91750,1889 VIA ARROYO  LA VERNE CA  91750,307822.0,1797,1,3,3,1986,20178664044001,2016-07-07,LA VERNE,house,no,"(34.133651309999998, -117.77072880999999)",0.511930952783889,0.7287189033677441,6828.68660154,0.4,2.0,9.0,398.9967041015625,0.0,7.0,0.0,10,0,0
34.12461979,-117.79259574,91750,4674 CANYON PARK LN  LA VERNE CA  91750,420000.0,1334,1,3,3,1983,20178665013059,2016-07-29,LA VERNE,pud,no,"(34.124619789999997, -117.79259574)",0.511930952783889,0.7287189033677441,1563.0750014,0.19,7.0,7.0,330.5361022949219,1.0,10.0,0.0,37,0,0
34.127639200000004,-117.78626826,91750,1010 EASTGLEN DR  LA VERNE CA  91750,427491.0,1376,1,3,2,1967,20178665018062,2016-07-11,LA VERNE,house,no,"(34.127639200000004, -117.78626826)",0.511930952783889,0.7287189033677441,7883.13159885,0.54,6.0,9.0,342.7109680175781,3.0,8.0,0.0,19,0,0
34.12388531,-117.78963586,91750,4676 ROMOLA AVE  LA VERNE CA  91750,438205.0,1800,1,4,2,1964,20178665028016,2016-07-28,LA VERNE,house,yes,"(34.123885309999999, -117.78963586)",0.511930952783889,0.7287189033677441,8104.95775335,0.22,7.0,7.0,331.9989624023438,1.0,11.0,0.0,35,0,0
34.12367168,-117.78863399,91750,4654 BRENT CT  LA VERNE CA  91750,81913.0,1956,1,5,2,1964,20178665028034,2016-07-27,LA VERNE,house,no,"(34.123671680000001, -117.78863398999999)",0.511930952783889,0.7287189033677441,8620.72710078,0.26,7.0,7.0,332.4994201660156,1.0,12.0,0.0,35,0,0
34.12534096,-117.79019414,91750,4735 ROMOLA AVE  LA VERNE CA  91750,640000.0,2510,1,5,2,1978,20178665032053,2016-07-21,LA VERNE,house,yes,"(34.125340960000003, -117.79019414)",0.511930952783889,0.7287189033677441,7530.69459944,0.28,6.0,7.0,334.9122314453125,1.0,9.0,0.0,34,0,0
34.12086225,-117.75989106,91750,2430 SMOKETREE DR  LA VERNE CA  91750,650000.0,1840,1,4,2,1979,20178666011009,2016-07-22,LA VERNE,house,no,"(34.120862250000002, -117.75989106)",0.511930952783889,0.7287189033677441,10206.3308717,0.37,5.0,7.0,361.9043884277344,4.0,8.0,0.0,24,0,0
34.11844052,-117.75636385,91750,4322 ALISO CIR  LA VERNE CA  91750,645000.0,1840,1,4,2,1979,20178666012039,2016-07-12,LA VERNE,house,no,"(34.11844052, -117.75636385)",0.511930952783889,0.7287189033677441,10555.4067073,0.24,8.0,6.0,370.5993041992188,5.0,7.0,0.0,26,0,0
34.11816214,-117.77278815,91750,3940 BIXBY DR  LA VERNE CA  91750,417214.0,1517,1,3,2,1977,20178666024040,2016-07-25,LA VERNE,house,no,"(34.118162140000003, -117.77278815)",0.511930952783889,0.7287189033677441,9939.60303194,0.24,7.0,7.0,347.0283813476562,3.0,10.0,0.0,67,0,0
34.11659304,-117.77225727,91750,3817 STEDLEY PL  LA VERNE CA  91750,325000.0,1159,1,3,2,1972,20178666029059,2016-07-01,LA VERNE,pud,no,"(34.116593039999998, -117.77225727)",0.511930952783889,0.7287189033677441,1508.9096437,0.36,7.0,7.0,342.8139343261719,3.0,10.0,0.0,67,0,0
34.11725388,-117.77323453,91750,3870 BIXBY DR  LA VERNE CA  91750,368000.0,1336,1,4,2,1975,20178666030021,2016-07-08,LA VERNE,pud,no,"(34.11725388, -117.77323453)",0.511930952783889,0.7287189033677441,1719.27495165,0.3,8.0,7.0,345.8771057128906,3.0,11.0,0.0,67,0,0
34.11784203,-117.77219463,91750,1651 HEATHER DR  LA VERNE CA  91750,355000.0,1159,1,3,2,1977,20178666030065,2016-07-20,LA VERNE,pud,no,"(34.117842029999998, -117.77219463)",0.511930952783889,0.7287189033677441,1412.6667997000002,0.27,7.0,7.0,344.8493957519531,3.0,11.0,0.0,67,0,0
34.12134934,-117.76616967,91750,2102 BASE LINE RD  LA VERNE CA  91750,560000.0,1555,1,3,2,1978,20178666036007,2016-07-21,LA VERNE,house,no,"(34.121349340000002, -117.76616967)",0.511930952783889,0.7287189033677441,10210.593228,0.45,5.0,7.0,354.9398803710938,4.0,8.0,0.0,33,0,0
34.12042181,-117.76504644,91750,4532 PECK CIR  LA VERNE CA  91750,583000.0,1765,1,4,2,1978,20178666036021,2016-07-19,LA VERNE,house,no,"(34.120421810000003, -117.76504644000001)",0.511930952783889,0.7287189033677441,10254.6439935,0.43,6.0,7.0,351.9461975097656,5.0,9.0,0.0,24,0,0
34.118662,-117.75411757,91750,2738 BEECH ST  LA VERNE CA  91750,566682.0,1765,1,4,2,1979,20178666044022,2016-07-12,LA VERNE,house,no,"(34.118662, -117.75411757000001)",0.511930952783889,0.7287189033677441,10513.1228254,0.16,7.0,6.0,377.1588745117188,6.0,4.0,0.0,25,0,0
34.12339698,-117.76561518,91750,4705 ESPERANZA DR  LA VERNE CA  91750,749000.0,1930,1,4,2,1983,20178666047032,2016-07-22,LA VERNE,house,no,"(34.123396980000003, -117.76561518)",0.511930952783889,0.7287189033677441,10175.1849476,0.5,4.0,7.0,356.9622497558594,3.0,7.0,0.0,20,0,0
34.13583287,-117.74900692,91750,2994 WREN CT  LA VERNE CA  91750,621462.0,2563,1,4,3,1988,20178666057049,2016-07-26,LA VERNE,house,no,"(34.135832870000002, -117.74900692)",0.511930952783889,0.7287189033677441,13680.195463600001,0.67,1.0,6.0,492.6125183105469,0.0,4.0,0.0,3,0,0
34.13022071,-117.75105184,91750,2882 EIDER ST  LA VERNE CA  91750,916270.0,3621,1,5,5,1998,20178666063002,2016-07-22,LA VERNE,house,yes,"(34.130220710000003, -117.75105184)",0.511930952783889,0.7287189033677441,11748.3127445,0.6,2.0,6.0,483.8617248535156,0.0,5.0,0.0,4,0,0
34.15300793,-117.75810649,91750,7501 BRYDON RD  LA VERNE CA  91750,3774000.0,5750,1,5,6,2009,20178678015016,2016-07-19,LA VERNE,house,yes,"(34.153007930000001, -117.75810649)",0.511930952783889,0.7287189033677441,289279.174011,1.89,0.0,9.0,553.722412109375,0.0,4.0,0.0,2,0,0
34.14597295,-117.77129506,91750,5234 MOUNTAIN SPRINGS RANCH RD  LA VERNE CA  91750,630000.0,2302,1,4,3,1979,20178678032068,2016-07-01,LA VERNE,house,no,"(34.145972950000001, -117.77129506)",0.511930952783889,0.7287189033677441,21707.6443464,1.11,0.0,9.0,455.5081481933594,0.0,5.0,0.0,5,0,0
34.13806648,-117.77293108,91750,6521 WHEELER AVE  LA VERNE CA  91750,639500.0,2288,1,5,2,1965,20178678033032,2016-07-01,LA VERNE,house,yes,"(34.138066479999999, -117.77293108000001)",0.511930952783889,0.7287189033677441,10632.630702200002,0.56,1.0,9.0,407.1754150390625,0.0,6.0,0.0,8,0,0
34.14150785,-117.76336223,91750,6784 COUNTRY CLUB DR  LA VERNE CA  91750,433368.0,2362,1,4,3,1983,20178678042002,2016-07-13,LA VERNE,house,yes,"(34.141507850000004, -117.76336223)",0.511930952783889,0.7287189033677441,11391.551549299998,1.08,0.0,9.0,431.6759033203125,0.0,5.0,0.0,12,0,0
34.13937725,-117.7646518,91750,6471 COUNTRY CLUB DR  LA VERNE CA  91750,600000.0,1708,1,2,2,1979,20178678043015,2016-07-12,LA VERNE,house,no,"(34.139377250000003, -117.7646518)",0.511930952783889,0.7287189033677441,6184.21035627,0.92,1.0,9.0,427.0055847167969,0.0,6.0,0.0,12,0,0
34.13907031,-117.76591568,91750,6417 COUNTRY CLUB DR  LA VERNE CA  91750,602500.0,1708,1,2,2,1979,20178678043022,2016-07-13,LA VERNE,house,no,"(34.139070310000001, -117.76591568000001)",0.511930952783889,0.7287189033677441,5738.32835049,0.85,1.0,9.0,423.9884033203125,0.0,6.0,0.0,13,0,0
34.143367100000006,-117.76610802,91750,2052 GOLDEN HILLS RD  LA VERNE CA  91750,466300.0,2538,1,3,3,1979,20178678044050,2016-07-19,LA VERNE,house,yes,"(34.143367100000006, -117.76610802)",0.511930952783889,0.7287189033677441,8394.84555078,1.07,0.0,9.0,443.8141784667969,0.0,5.0,0.0,11,0,0
34.14266444,-117.76470592,91750,6936 COUNTRY CLUB DR  LA VERNE CA  91750,806352.0,2794,1,4,3,1986,20178678045004,2016-07-22,LA VERNE,house,no,"(34.142664439999997, -117.76470592)",0.511930952783889,0.7287189033677441,9413.69779935,1.08,0.0,9.0,440.3923645019531,0.0,5.0,0.0,12,0,0
34.14245496,-117.76462852,91750,6924 COUNTRY CLUB DR  LA VERNE CA  91750,755000.0,2660,1,3,3,1983,20178678045005,2016-07-14,LA VERNE,house,no,"(34.142454960000002, -117.76462852)",0.511930952783889,0.7287189033677441,11350.872249299999,1.08,0.0,9.0,437.9049072265625,0.0,5.0,0.0,12,0,0
34.14139754,-117.75075047,91750,3182 MOCKINGBIRD KNLS  LA VERNE CA  91750,382698.0,2801,1,5,5,1991,20178678062015,2016-07-12,LA VERNE,house,yes,"(34.14139754, -117.75075047)",0.511930952783889,0.7287189033677441,15119.609954799998,1.04,0.0,9.0,489.4071044921875,0.0,4.0,0.0,46,0,0
34.14132709,-117.74617418,91750,25558 BRASSIE LN  LA VERNE CA  91750,1084868.0,7144,1,6,7,1995,20178678065008,2016-07-12,unincorporated,house,yes,"(34.141327089999997, -117.74617418)",0.511930952783889,0.7287189033677441,91206.8313349,0.91,1.0,6.0,497.9146118164062,0.0,4.0,0.0,1,0,0
34.14955515,-117.75596727,91750,2528 SEGOVIA  LA VERNE CA  91750,268200.0,3849,1,4,4,1998,20178678071019,2016-07-13,LA VERNE,house,yes,"(34.149555149999998, -117.75596727)",0.511930952783889,0.7287189033677441,10379.240999200001,1.68,0.0,9.0,513.6920776367189,0.0,5.0,0.0,4,0,0
34.15041775,-117.75607766,91750,2522 GALICIA  LA VERNE CA  91750,1565000.0,5649,1,5,6,1998,20178678071032,2016-07-14,LA VERNE,house,yes,"(34.150417750000003, -117.75607766)",0.511930952783889,0.7287189033677441,10179.36139,1.73,0.0,9.0,523.261474609375,0.0,5.0,0.0,5,0,0
34.09899244,-117.80897182,91773,168 W VIA VAQUERO  SAN DIMAS CA  91773,261365.0,1054,1,2,2,1973,20178382003039,2016-07-12,SAN DIMAS  ,pud,no,"(34.098992440000004, -117.80897182)",0.5062970163130758,0.720226523539853,2520.10550069,0.8,4.0,9.0,280.7711181640625,3.0,9.0,0.0,36,0,0
34.09765694,-117.80133666,91773,710 ORANGEWOOD LN  SAN DIMAS CA  91773,440000.0,1760,1,4,3,1973,20178382007021,2016-07-05,SAN DIMAS  ,pud,no,"(34.09765694, -117.80133666)",0.5062970163130758,0.720226523539853,1474.48025111,0.71,4.0,4.0,303.2929077148438,2.0,9.0,0.0,32,0,0
34.09663084,-117.80751465,91773,706 BRIARWOOD LN  SAN DIMAS CA  91773,354159.0,1496,1,3,3,1979,20178382010023,2016-07-21,SAN DIMAS  ,pud,no,"(34.096630840000003, -117.80751465)",0.5062970163130758,0.720226523539853,1787.55929905,0.91,1.0,9.0,278.2353515625,3.0,9.0,0.0,23,0,0
34.09837638,-117.8107155,91773,707 SANTA ROSA CT  SAN DIMAS CA  91773,390000.0,1092,1,2,2,1980,20178382016123,2016-07-13,SAN DIMAS  ,pud,no,"(34.098376379999998, -117.8107155)",0.5062970163130758,0.720226523539853,2134.67410094,0.71,4.0,9.0,276.788330078125,3.0,9.0,0.0,26,0,0
34.1119611,-117.83739532,91773,1455 W KIRKWALL RD  SAN DIMAS CA  91773,546075.0,1754,1,3,2,1973,20178383001007,2016-07-13,SAN DIMAS  ,house,no,"(34.111961100000002, -117.83739532)",0.5062970163130758,0.720226523539853,7603.89145472,0.16,8.0,7.0,253.7199859619141,5.0,3.0,0.0,57,0,0
34.11333869,-117.83310204,91773,627 N JANSEN AVE  SAN DIMAS CA  91773,273839.0,1892,1,5,2,1960,20178383004010,2016-07-28,SAN DIMAS  ,house,no,"(34.113338689999999, -117.83310204)",0.5062970163130758,0.720226523539853,8582.955793199999,0.06,9.0,9.0,261.08444213867193,5.0,2.0,0.0,61,0,0
34.10775172,-117.83116003,91773,1202 SAINT GEORGE DR  SAN DIMAS CA  91773,495000.0,1244,1,3,2,1963,20178383011006,2016-07-12,SAN DIMAS  ,house,no,"(34.107751720000003, -117.83116003000001)",0.5062970163130758,0.720226523539853,7834.36476541,0.36,13.0,9.0,260.06417846679693,4.0,2.0,0.0,68,0,0
34.10591117,-117.83737661,91773,1472 BENTLEY CT  SAN DIMAS CA  91773,396829.0,1557,1,3,2,1979,20178383017035,2016-07-14,SAN DIMAS  ,house,no,"(34.105911169999999, -117.83737661000001)",0.5062970163130758,0.720226523539853,7512.13943455,0.05,13.0,7.0,247.9927825927734,4.0,2.0,0.0,58,0,0
